1_ground_force_vx_mean,1_ground_force_vx_var,1_ground_force_vy_mean,1_ground_force_vy_var,1_ground_force_vz_mean,1_ground_force_vz_var,ground_force_vx_mean,ground_force_vx_var,ground_force_vy_mean,ground_force_vy_var,ground_force_vz_mean,ground_force_vz_var,1_ground_torque_x_mean,1_ground_torque_x_var,1_ground_torque_y_mean,1_ground_torque_y_var,1_ground_torque_z_mean,1_ground_torque_z_var,ground_torque_x_mean,ground_torque_x_var,ground_torque_y_mean,ground_torque_y_var,ground_torque_z_mean,ground_torque_z_var
-0.9654360078846798,70.4828009067723,15.389611847831674,9535.120019423699,1.168808046416864,84.24909157151954,12.993550513899924,98.15935895072084,663.5214314027959,8218.243288212767,-48.57744255438175,157.58607012705485,1.2707431829093943,97.48513330494592,0.0,0.0,-0.21769885203099193,120.39197067690223,-92.96283743344415,623.9299655605886,0.0,0.0,-3.882604416134098,3834.6081434967386
-1.0751347649498153,67.5473041484986,14.786518524993667,9438.910267871495,1.0611890012181713,83.1236715580704,15.641127268447892,98.08372962598371,678.0121834735091,8604.081640880302,-50.841238185418796,160.51601078815602,1.2395969938153408,95.03557815276517,0.0,0.0,-0.2670116833187679,120.96107745444004,-95.63535561879381,650.6204237021731,0.0,0.0,-9.699898714637687,3994.9417782482865
-1.1474115276505494,65.011591457972,13.943231734316502,9517.733495463715,0.9468618891897894,81.76559797630544,18.821863415715516,97.57372092686758,696.054921409213,9117.628583236747,-53.74250100531849,165.80846944950943,1.1869700196019999,94.97791840690446,0.0,0.0,-0.4560779080664599,125.66531676780909,-98.87284884040061,685.8131796702485,0.0,0.0,-15.939726360997561,4197.6558353088485
-1.1447208639375117,63.10397021434921,12.752666238735697,9757.79721365035,0.8520989047832546,81.16493696493036,22.706111380722472,97.56481836678658,717.5654432952692,9748.236539553218,-57.30083265428782,172.94572122367214,1.10113252896758,97.03632712887187,0.0,0.0,-0.8186709780791197,136.43908376786254,-102.6845936321758,729.7232192679617,0.0,0.0,-22.751859574353645,4450.059267130166
-1.0040789362967182,62.85376958133663,11.159690312899572,10171.921298566136,0.7902738090650525,82.9215868258158,27.459374221030853,99.64948654956437,742.3826296002683,10481.168827221269,-61.47871420484459,182.8708922316999,0.9776165798038478,101.22329164922832,0.0,0.0,-1.3669335721710028,153.54258167358194,-107.05867713068278,782.083635550353,0.0,0.0,-30.257191548638897,4760.988459074576
-0.6377800985582784,65.93070043906518,9.15003380725969,10780.7865540695,0.7395400115697516,88.73345702520592,33.23691612249383,105.56475729214253,770.2205266871081,11308.13998005146,-66.1963460021186,197.910866138899,0.8155843373155801,107.99808926720797,0.0,0.0,-2.0955625226963615,179.27446954849842,-111.95100461846181,842.4596656916009,0.0,0.0,-38.550794743050524,5137.885749050909
0.058286575118455,74.34266519800077,6.78208603363933,11587.912026607051,0.6457361006678924,99.06339740630523,40.16783615672859,116.9975863451227,800.5813388906334,12227.253003162125,-71.34201115197794,219.2549983404044,0.6171094667061012,117.95511600704906,0.0,0.0,-2.972541092976165,220.0438521897448,-117.27164631945512,910.7599074744485,0.0,0.0,-47.6919102919699,5583.6522509014585
1.2077536289809316,90.20769858559461,4.270206222942008,12564.967077329364,0.4303332753250914,111.95019173676708,48.34283496988271,135.7003150982708,832.7075545879344,13227.395872950672,-76.77530647249648,245.24853652656407,0.3934919720222881,131.14944379720254,0.0,0.0,-3.9287475952093,282.35822180062456,-122.88231808327652,986.8921300399538,0.0,0.0,-57.70320656118215,6094.345660507411
2.95201770433578,115.54381776964003,2.0854060881902075,13622.812008903862,0.013344409274305795,123.63656046353039,57.827118486234,163.1329001944144,865.5539798145038,14247.332627900618,-82.31214447661159,272.69936009923697,0.18003663671949516,146.6804175487436,0.0,0.0,-4.848890130197176,367.8698853830275,-128.59546266719587,1069.1359571424969,0.0,0.0,-68.57844849644957,6656.9186604423985
5.398931774460298,150.8351435192177,1.0212442320187574,14568.1060902071,-0.6543234025701083,131.48117039506485,68.61969866369053,199.83787341988753,897.7467495543247,15138.875401800906,-87.71031391038818,298.6185546210068,0.045577098374854866,161.85133829759897,0.0,0.0,-5.539644649518126,468.7139205912537,-134.16776330950623,1152.8878559856707,0.0,0.0,-80.23111205426257,7246.573644667981
8.568414164147047,193.15797470899952,2.181548366030357,15100.077287092437,-1.5731466880317724,135.85070582272454,80.62406679159741,246.23867546981197,927.6818543404803,15678.383571707589,-92.66982365478762,323.21718184439567,0.08980485263317585,171.30424880115783,0.0,0.0,-5.701199533898045,568.2375912942251,-139.3196456834646,1231.0315130445435,0.0,0.0,-92.45968096979513,7831.349588242897
12.353921126920618,234.66248253031867,7.019489270099415,14869.891859839701,-2.7030696570473784,137.00132074807436,93.63406000091271,305.57816829200084,953.5239926068327,15645.223481076611,-96.85544830796582,348.4061697981526,0.44953831919903026,168.96205167917577,0.0,0.0,-4.897444758702114,640.1823772422479,-143.74010871398139,1295.0103081044454,0.0,0.0,-104.94977153326668,8376.570487498488
16.429902311130405,261.6392724356972,17.328744854523,13676.40630134461,-3.958708357398276,132.3175232412454,107.28329300433205,391.0982945680492,973.1982601906037,15009.6913588957,-99.97492656359182,365.45178385506307,1.3022412668138568,152.8882568980569,0.0,0.0,-2.572683732710298,656.6297648279603,-147.09324814221475,1337.8147916019109,0.0,0.0,-117.2763377071275,8844.162153123256
20.159896215858872,257.41003223933257,35.14960007893478,11671.535666705831,-5.167842525672769,120.60902310067479,121.12735653154867,525.3595100681681,984.493826049344,13945.466713505313,-101.7698561880895,360.38936041548095,2.8559485632318204,126.85181119347766,0.0,0.0,1.8925994485602264,611.5777941078662,-149.0357451129341,1355.302613045594,0.0,0.0,-128.90664677335658,9192.72706074885
22.50395247675677,213.2682482267312,62.59107713622968,9430.192826958326,-6.005657856450717,107.74975844464561,134.67846075210076,713.8652419072009,985.1917521921372,12715.526386900056,-101.96157844194217,334.677212879985,5.33671785662871,100.01787191268404,0.0,0.0,9.106106069038802,539.9390595387637,-149.23325233486491,1345.7509236842966,0.0,0.0,-139.2035932651162,9374.597847442346
22.000996488702196,150.91043757476746,101.3687196492942,7725.852098587005,-5.9783838594070025,101.62677142563604,147.30760350661367,924.4983268608414,973.3041562767672,11617.798557581475,-100.27856740029809,304.49115808402814,8.945638800215228,83.7421406502697,0.0,0.0,19.521439398409967,515.052553387247,-147.39084818782933,1310.9356722923108,0.0,0.0,-147.481857172147,9333.248874684972
16.999677699234983,130.07221061354326,152.50428249991512,7116.503018138131,-4.483939227718164,104.59302351752984,158.19645690866426,1100.3462231379158,947.2398292587926,10849.174616596894,-96.48614200240777,285.8767327516967,13.820569573569944,86.8663607024674,0.0,0.0,33.34755821953807,620.8138171542473,-143.27648161300766,1252.9722694751133,0.0,0.0,-153.03921542072842,9016.311113671834
6.337080678666553,202.08262403127586,216.01637207135417,7596.030298489878,-1.026034082358152,114.52114120397141,166.39163300995796,1197.5653163064262,906.1372765758565,10518.01006260407,-90.48901939712312,280.9623249769062,19.990766907541026,111.80362673958614,0.0,0.0,50.541256200196294,911.3938077570192,-136.77756063630537,1174.0515061564747,0.0,0.0,-155.25655081850192,8401.354694522674
-10.12559516547895,362.60081670870386,291.0257377825332,8736.124581467635,4.590198794208158,128.29952658207964,170.8719733154149,1203.478756212877,849.7303922851845,10650.98812410313,-82.36996413110198,283.48538651436843,27.379586847252828,156.3731419753822,0.0,0.0,70.9386061766102,1403.3615128277438,-127.8860062057712,1077.3073222579549,0.0,0.0,-153.6000281227495,7498.286955153706
-31.305155651965666,570.9732578793355,375.4006436658424,10091.385403882887,12.131343752996152,143.09984467228023,170.74743994160823,1135.646288067294,778.8312742542944,11124.538441960109,-72.46356293617842,286.7088443800563,35.77199687819361,218.36549574740806,0.0,0.0,94.0932561027776,2093.6563724546277,-116.77455560922196,966.7707048341343,0.0,0.0,-147.74012603940145,6367.95684588747
-55.325428957225974,780.5141304096143,465.68695204618484,11312.188018786053,21.024235301083714,156.8209462648969,165.35780558558227,1029.2637468106414,695.3715956976822,11667.250546723466,-61.31772698201352,285.27582623476394,44.80150505686446,294.8696431602975,0.0,0.0,119.11887161004316,2955.4042623892497,-103.78910037632428,846.1595996919243,0.0,0.0,-137.59272624765035,5123.425039923426
-79.87151380990879,944.8486109922147,557.3158270477876,12137.0328477158,30.531500344477514,168.23115129769266,154.38608882115716,924.4914086976772,602.3940908444097,11995.173420806466,-49.614116758620035,275.0491656390614,53.96588670004434,380.5413915095357,0.0,0.0,144.64477467044944,3929.200612416453,-89.43678788921811,719.4205052605438,0.0,0.0,-123.39443867766694,3901.5811143185692
-102.5111369703025,1033.3926166386264,645.3965250348665,12439.123821534884,39.925653754830456,178.73654748739935,138.17864861400466,848.032760334122,504.0958725432183,11903.44640124509,-38.144004394654615,251.82676685665916,62.73522658352507,468.9452170242297,0.0,0.0,168.97463722390088,4935.503888786031,-74.37920932598695,591.7488865540892,0.0,0.0,-105.87310748315534,2823.779594097113
-121.20368949356852,1046.3541039831066,725.680778958321,12259.757607426573,48.721880627496304,191.41159069397338,117.75077386008056,797.2510747794746,405.42031272871094,11294.069377906842,-27.749466416607728,214.59929471546408,70.68982808262268,554.361791972993,0.0,0.0,190.35731015670112,5902.6359656252125,-59.36632410066006,468.92711847926677,0.0,0.0,-86.1946895906194,1955.896032247798
