pelvis_tx_mean,pelvis_tx_var,pelvis_ty_mean,pelvis_ty_var,pelvis_tilt_mean,pelvis_tilt_var,hip_flexion_r_mean,hip_flexion_r_var,knee_angle_r_mean,knee_angle_r_var,ankle_angle_r_mean,ankle_angle_r_var,hip_flexion_l_mean,hip_flexion_l_var,knee_angle_l_mean,knee_angle_l_var,ankle_angle_l_mean,ankle_angle_l_var
0.10009107941188394,0.008764660355786645,1.0166991680440778,7.0877279597122906e-06,0.008520377476668176,0.00038702446295610447,-0.050069461460514185,0.004261782198020929,-0.07543215189011328,0.010943050611460498,0.2194454146436335,0.0016909366535390955,0.4546361692959903,0.0071125819482053395,-0.9268609338307312,0.017549995830801534,0.042385163085399524,0.0014703522126163725
0.09834826424978824,0.00877707633658631,1.0157241465156612,5.967149498427499e-06,0.005188842996431476,0.00029452658948587405,-0.05728670135830535,0.004611959327412412,-0.07823689348127748,0.010769346503218582,0.23068152526913072,0.0014087515106216704,0.46652923581522304,0.0072025393596661024,-0.8766842270329552,0.01645744562572543,0.055415634365319905,0.0013104604434020814
0.09718474292929298,0.00880584152691034,1.0146666272574225,5.57672500754844e-06,0.004157228554820936,0.00027998583985275056,-0.06744103659830636,0.005117915173402636,-0.08138445994337316,0.010163321465438606,0.24228350509675017,0.001268523303955449,0.47255029157739004,0.007419542467806175,-0.8212557737807363,0.015294651507200673,0.06568055955121939,0.0011837441984318096
0.09636225615656564,0.00880342856633484,1.0134259649525557,5.249773996981492e-06,0.003946645342998168,0.00027359099300051703,-0.07882538132920114,0.005613270435434011,-0.08429491684113867,0.009275313612178593,0.2537889778034128,0.0011998250665694874,0.47480197310223465,0.007686559100584393,-0.7608255905417809,0.014061557449579196,0.07322143280456075,0.001106092151188481
0.09557660153866952,0.0087662423570925,1.011911973905724,4.996895129441074e-06,0.003279189957825727,0.0002441340431390351,-0.08999568344939288,0.005955870407028074,-0.08670601274869914,0.008058355442461564,0.26500284466475355,0.001147787708621236,0.4747676418350166,0.007848689466072426,-0.6954841914728089,0.012799337283846718,0.07802918154269974,0.0010745644068856253
0.09455147713299661,0.008761459188115982,1.010007693602694,5.321374509687231e-06,0.0008014143469640717,0.0002587836219540994,-0.0991159585774412,0.0063932278793006675,-0.0888038031144781,0.006703281678000965,0.27576151803002247,0.0011254757138388306,0.4742362302104376,0.007992421061508841,-0.6256195560606055,0.011572186474070814,0.08014368914141418,0.0010754329589775357
0.09354792102043161,0.008747582594124162,1.007826116850321,5.618913496676564e-06,-0.0022770308747130453,0.000279813199542125,-0.1079197258976125,0.006624968131050237,-0.09047700160697887,0.005227530948177581,0.28653942618709816,0.0011245374437721491,0.47116947777777773,0.008260978110917833,-0.5508697905876953,0.010501336132872657,0.08015636566574837,0.0011229000516972832
0.09306538217403833,0.008758903185605243,1.0055784016426892,5.589385973184957e-06,-0.0033768406811225853,0.00029896634711510045,-0.1199744271936538,0.006980229144875103,-0.09156783992704837,0.003851894266410312,0.297925005594404,0.001167809251506383,0.46198470982297696,0.008382744430243744,-0.4713615745842252,0.009469510761782436,0.07893196490383635,0.0011800915981913765
0.09325209002140086,0.008765501169856667,1.0033216065197437,5.500374530414623e-06,-0.0017988537435389134,0.0002862574063378111,-0.13629389372513023,0.007239067062220987,-0.09190609437047231,0.00264502518619358,0.3098597229411541,0.0012484806752520283,0.4462866566676864,0.008422199781884208,-0.3885600885442809,0.008440691289026725,0.0774454080088766,0.001231819595523881
0.09356949274112329,0.008774310031548643,1.00082488207836,5.955478252795006e-06,-0.00034620814757422723,0.00026903012970819846,-0.15292663352464034,0.007337318779982613,-0.09182332008723604,0.0017478355062371493,0.32145464727188555,0.0013162995271694304,0.42881829912763997,0.00845242953014839,-0.30505527231404944,0.007362925261522728,0.07644199447199265,0.0012755171229496287
0.09384392054100603,0.008792198569786809,0.9980612218141014,7.338099136271761e-06,0.0003819423823870017,0.0002583514295487249,-0.16866747533414958,0.007292559577074208,-0.09216204145495356,0.001242359440130686,0.33275295795860144,0.0014005799144603183,0.4114950468319562,0.008467644644794596,-0.2239762362284458,0.00617372242624827,0.07669421122334454,0.0013252057273447887
0.09380131739866089,0.008785208338461959,0.9949750026527908,9.083174983897409e-06,-0.0010306819956535068,0.0002707602766099723,-0.18131516027956307,0.0073980256039299416,-0.09360452494643395,0.0010784363582998524,0.34354029552188536,0.0014567258105499328,0.3969751577900213,0.008357795890675819,-0.14813770320196903,0.004951240440339715,0.0787060453132333,0.0013598167993640724
0.09405193060161468,0.008793205632745165,0.9918909249311297,1.0259392175058237e-05,-0.0019000321765610673,0.0002723623173681733,-0.19388744977043176,0.0074155492810036115,-0.09673576467554339,0.0010964769026875468,0.35418537007116635,0.0014208944685672024,0.3824905989439851,0.008313314895794859,-0.0798046056705305,0.003780668788584863,0.08309396871747787,0.0013908958260260293
0.09465274882545657,0.008801685514913215,0.9890217286501372,1.0816889857245777e-05,-0.0011488750154741733,0.00029414256177512105,-0.20744271968166514,0.007602693052580897,-0.10240489054688305,0.0011028342956056732,0.3640741676331497,0.001456919282046667,0.36727829423018116,0.008240188283109842,-0.021248899751116993,0.0027095745150176325,0.08957039480410167,0.0013841224806641626
0.0955323648432099,0.008808970324791518,0.9864575308641972,1.1113730435683684e-05,0.0012450205527094126,0.0003167918929399978,-0.22211455116824838,0.008005178673062954,-0.11059262721916129,0.000987826969090694,0.3726185942125806,0.001533777801889911,0.3517479148301193,0.00810661091168602,0.025450429666207485,0.0018200325817846325,0.09822950028058355,0.0013065795731618726
0.0964373858016529,0.008800936655865345,0.984059554866851,1.1947537746405286e-05,0.0031788974828214044,0.00033622930228089835,-0.23504082093663908,0.008405070299597927,-0.12091339123048665,0.0009118480359084672,0.3787988956772269,0.0017614029414786414,0.3393231965105603,0.007768420982745254,0.05786809621763103,0.00119805414175944,0.10893533473370076,0.0011890171193067465
0.0973872223338946,0.00876798532264909,0.9818219360269362,1.2256420197366493e-05,0.004381272897962961,0.00036177884380598525,-0.2456581161616162,0.008496056978205421,-0.13362752323232324,0.0008782039646997165,0.3827736165684623,0.0020511134014798873,0.33073514983164964,0.00767074054320314,0.07382493999719421,0.000865878603476324,0.12014246102693614,0.0010100622770295702
0.09830315623635344,0.008785980249688725,0.9797977104887257,1.2549887703411192e-05,0.004691589303540461,0.00034552398322905355,-0.2535069374553618,0.008515475505842524,-0.1493862011963065,0.0008696026848435857,0.3845209557307929,0.0023322615058490328,0.3261544356188143,0.007481846552677132,0.07287052536118759,0.0009196487815286014,0.12661931229721463,0.0008431270339740852
